epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670799518,2026-03-28T00.06.39.518,3.606,1.463,0.671,0.244
1774670799528,2026-03-28T00.06.39.528,3.616,1.098,0.427,0.061
1774670799537,2026-03-28T00.06.39.537,3.625,0.671,-0.061,0.000
1774670799547,2026-03-28T00.06.39.547,3.635,0.488,-0.488,-0.122
1774670799558,2026-03-28T00.06.39.558,3.646,0.366,-0.183,-0.122
1774670799568,2026-03-28T00.06.39.568,3.656,0.366,0.671,-0.183
1774670799577,2026-03-28T00.06.39.577,3.665,0.671,1.646,-0.061
1774670799587,2026-03-28T00.06.39.587,3.675,0.976,2.561,0.305
1774670799597,2026-03-28T00.06.39.597,3.685,1.402,3.110,0.671
1774670799607,2026-03-28T00.06.39.607,3.695,1.890,2.805,1.037
1774670799616,2026-03-28T00.06.39.616,3.704,2.439,2.134,1.463
1774670799626,2026-03-28T00.06.39.626,3.714,2.744,1.707,1.646
1774670799637,2026-03-28T00.06.39.637,3.725,2.744,1.768,1.707
1774670799647,2026-03-28T00.06.39.647,3.735,2.561,2.439,1.768
1774670799656,2026-03-28T00.06.39.656,3.744,2.134,3.110,1.890
1774670799666,2026-03-28T00.06.39.666,3.754,1.585,3.110,1.646
1774670799676,2026-03-28T00.06.39.676,3.764,0.793,2.256,0.915
1774670799686,2026-03-28T00.06.39.686,3.774,-0.061,1.402,0.244
1774670799695,2026-03-28T00.06.39.695,3.783,-0.915,0.305,-0.427
1774670799705,2026-03-28T00.06.39.705,3.793,-1.829,-0.671,-1.037
1774670799716,2026-03-28T00.06.39.716,3.804,-2.439,-1.585,-1.707
1774670799726,2026-03-28T00.06.39.726,3.814,-3.049,-2.439,-2.073
1774670799735,2026-03-28T00.06.39.735,3.823,-3.232,-3.171,-2.561
1774670799745,2026-03-28T00.06.39.745,3.833,-3.232,-3.293,-2.866
1774670799755,2026-03-28T00.06.39.755,3.843,-3.171,-2.927,-2.988
1774670799766,2026-03-28T00.06.39.766,3.854,-2.622,-2.317,-2.866
1774670799774,2026-03-28T00.06.39.774,3.862,-2.134,-2.012,-2.683
1774670799785,2026-03-28T00.06.39.785,3.873,-1.402,-2.073,-2.378
1774670799795,2026-03-28T00.06.39.795,3.883,-0.732,-2.012,-1.951
1774670799805,2026-03-28T00.06.39.805,3.893,0.122,-1.707,-1.280
1774670799814,2026-03-28T00.06.39.814,3.902,0.793,-1.707,-0.915
1774670799824,2026-03-28T00.06.39.824,3.912,1.524,-2.317,-0.305
1774670799834,2026-03-28T00.06.39.834,3.922,1.951,-3.110,0.000
1774670799845,2026-03-28T00.06.39.845,3.933,2.134,-3.354,0.366
1774670799853,2026-03-28T00.06.39.853,3.941,2.256,-3.232,0.671
1774670799864,2026-03-28T00.06.39.864,3.952,1.890,-2.866,0.610
1774670799874,2026-03-28T00.06.39.874,3.962,1.646,-3.171,1.159
1774670799884,2026-03-28T00.06.39.884,3.972,1.707,-4.085,1.646
1774670799893,2026-03-28T00.06.39.893,3.981,1.463,-4.390,1.768
1774670799903,2026-03-28T00.06.39.903,3.991,1.220,-4.024,2.012
1774670799913,2026-03-28T00.06.39.913,4.001,1.037,-3.659,2.012
1774670799924,2026-03-28T00.06.39.924,4.012,0.915,-4.024,1.951
1774670799933,2026-03-28T00.06.39.933,4.021,0.854,-4.695,1.768
1774670799943,2026-03-28T00.06.39.943,4.031,0.671,-5.427,1.463
1774670799953,2026-03-28T00.06.39.953,4.041,0.244,-6.037,0.793
1774670799962,2026-03-28T00.06.39.962,4.050,-0.244,-5.610,0.305
1774670799972,2026-03-28T00.06.39.972,4.060,-0.793,-4.634,0.122
1774670799982,2026-03-28T00.06.39.982,4.070,-1.585,-3.293,0.000
1774670799993,2026-03-28T00.06.39.993,4.081,-2.134,-2.866,0.000
1774670800001,2026-03-28T00.06.40.001,4.089,-2.500,-2.683,0.244
1774670800012,2026-03-28T00.06.40.012,4.100,-2.378,-3.598,0.854
1774670800022,2026-03-28T00.06.40.022,4.110,-1.890,-5.488,0.610
1774670800032,2026-03-28T00.06.40.032,4.120,-1.341,-6.890,0.610
1774670800041,2026-03-28T00.06.40.041,4.129,-1.098,-7.866,1.159
1774670800051,2026-03-28T00.06.40.051,4.139,-1.098,-8.110,1.098
1774670800061,2026-03-28T00.06.40.061,4.149,-1.463,-7.256,1.341
1774670800072,2026-03-28T00.06.40.072,4.160,-2.134,-4.512,1.585
1774670800080,2026-03-28T00.06.40.080,4.168,-2.500,-0.976,1.585
1774670800091,2026-03-28T00.06.40.091,4.179,-2.561,2.073,1.524
1774670800101,2026-03-28T00.06.40.101,4.189,-2.439,2.622,1.463
1774670800111,2026-03-28T00.06.40.111,4.199,-2.256,1.402,0.915
1774670800120,2026-03-28T00.06.40.120,4.208,-2.317,-1.463,0.610
1774670800130,2026-03-28T00.06.40.130,4.218,-2.378,-4.390,-0.427
1774670800141,2026-03-28T00.06.40.141,4.229,-3.110,-6.585,-0.854
1774670800151,2026-03-28T00.06.40.151,4.239,-3.902,-8.232,-1.098
1774670800160,2026-03-28T00.06.40.160,4.248,-4.878,-9.146,-1.220
1774670800170,2026-03-28T00.06.40.170,4.258,-5.854,-8.354,-1.159
1774670800180,2026-03-28T00.06.40.180,4.268,-6.341,-6.280,-1.280
1774670800190,2026-03-28T00.06.40.190,4.278,-6.463,-4.390,-1.402
1774670800199,2026-03-28T00.06.40.199,4.287,-5.671,-3.537,-1.829
1774670800209,2026-03-28T00.06.40.209,4.297,-5.061,-3.841,-1.585
1774670800220,2026-03-28T00.06.40.220,4.308,-4.390,-5.915,-1.402
1774670800230,2026-03-28T00.06.40.230,4.318,-3.963,-8.659,-2.195
1774670800239,2026-03-28T00.06.40.239,4.327,-4.512,-9.878,-2.744
1774670800249,2026-03-28T00.06.40.249,4.337,-4.878,-9.024,-2.561
1774670800259,2026-03-28T00.06.40.259,4.347,-5.183,-7.195,-1.829
1774670800269,2026-03-28T00.06.40.269,4.357,-5.549,-6.037,-1.037
1774670800278,2026-03-28T00.06.40.278,4.366,-5.244,-6.707,-0.549
1774670800288,2026-03-28T00.06.40.288,4.376,-5.000,-8.720,-0.854
1774670800299,2026-03-28T00.06.40.299,4.387,-5.061,-10.732,-1.280
1774670800309,2026-03-28T00.06.40.309,4.397,-5.183,-10.854,-1.280
1774670800318,2026-03-28T00.06.40.318,4.406,-5.610,-8.537,-1.098
1774670800328,2026-03-28T00.06.40.328,4.416,-6.280,-4.451,-0.610
1774670800338,2026-03-28T00.06.40.338,4.426,-6.463,-0.366,0.061
1774670800349,2026-03-28T00.06.40.349,4.437,-6.951,3.293,0.732
1774670800357,2026-03-28T00.06.40.357,4.445,-7.317,6.220,1.037
1774670800368,2026-03-28T00.06.40.368,4.456,-6.951,7.561,0.732
1774670800378,2026-03-28T00.06.40.378,4.466,-6.402,6.280,0.244
1774670800388,2026-03-28T00.06.40.388,4.476,-5.549,1.524,-0.549
1774670800397,2026-03-28T00.06.40.397,4.485,-4.573,-5.549,-1.585
1774670800407,2026-03-28T00.06.40.407,4.495,-3.841,-12.012,-1.768
1774670800417,2026-03-28T00.06.40.417,4.505,-3.659,-15.671,-1.707
1774670800428,2026-03-28T00.06.40.428,4.516,-3.841,-15.854,-1.585
1774670800436,2026-03-28T00.06.40.436,4.524,-4.146,-13.963,-1.402
1774670800447,2026-03-28T00.06.40.447,4.535,-3.963,-12.561,-1.159
1774670800457,2026-03-28T00.06.40.457,4.545,-3.476,-14.329,-2.012
1774670800466,2026-03-28T00.06.40.466,4.554,-2.805,-17.927,-3.049
1774670800476,2026-03-28T00.06.40.476,4.564,-1.585,-21.098,-3.720
1774670800486,2026-03-28T00.06.40.486,4.574,-0.915,-21.280,-3.963
1774670800496,2026-03-28T00.06.40.496,4.584,-0.793,-17.012,-2.988
1774670800505,2026-03-28T00.06.40.505,4.593,-0.549,-8.780,-1.220
1774670800516,2026-03-28T00.06.40.516,4.604,-0.549,0.427,1.159
1774670800526,2026-03-28T00.06.40.526,4.614,-0.244,7.195,3.720
1774670800536,2026-03-28T00.06.40.536,4.624,0.915,9.268,5.366
1774670800545,2026-03-28T00.06.40.545,4.633,2.622,6.463,5.366
1774670800555,2026-03-28T00.06.40.555,4.643,4.512,0.488,5.000
1774670800565,2026-03-28T00.06.40.565,4.653,5.915,-4.939,4.817
1774670800576,2026-03-28T00.06.40.576,4.664,6.524,-7.012,5.244
1774670800584,2026-03-28T00.06.40.584,4.672,6.463,-4.817,6.585
1774670800595,2026-03-28T00.06.40.595,4.683,5.915,-0.427,8.049
1774670800605,2026-03-28T00.06.40.605,4.693,5.122,4.207,8.963
1774670800615,2026-03-28T00.06.40.615,4.703,4.695,7.256,9.146
1774670800624,2026-03-28T00.06.40.624,4.712,4.634,7.378,8.537
1774670800634,2026-03-28T00.06.40.634,4.722,4.939,5.793,7.622
1774670800644,2026-03-28T00.06.40.644,4.732,5.549,2.988,6.646
1774670800655,2026-03-28T00.06.40.655,4.743,6.098,0.366,5.915
1774670800663,2026-03-28T00.06.40.663,4.751,6.463,-1.951,5.183
1774670800674,2026-03-28T00.06.40.674,4.762,6.646,-2.683,4.329
1774670800684,2026-03-28T00.06.40.684,4.772,6.524,-1.402,3.720
1774670800694,2026-03-28T00.06.40.694,4.782,6.585,1.585,3.659
1774670800703,2026-03-28T00.06.40.703,4.791,6.585,4.634,4.024
1774670800713,2026-03-28T00.06.40.713,4.801,6.646,5.793,4.085
1774670800724,2026-03-28T00.06.40.724,4.812,7.134,5.061,4.268
1774670800734,2026-03-28T00.06.40.734,4.822,7.561,3.293,4.329
1774670800743,2026-03-28T00.06.40.743,4.831,7.805,2.256,4.390
1774670800753,2026-03-28T00.06.40.753,4.841,8.232,2.744,4.512
1774670800763,2026-03-28T00.06.40.763,4.851,8.415,3.720,4.390
1774670800773,2026-03-28T00.06.40.773,4.861,9.085,4.146,4.573
1774670800782,2026-03-28T00.06.40.782,4.870,9.695,3.659,4.634
1774670800792,2026-03-28T00.06.40.792,4.880,9.939,2.073,5.427
1774670800803,2026-03-28T00.06.40.803,4.891,10.061,-0.976,5.610
1774670800813,2026-03-28T00.06.40.813,4.901,9.512,-3.293,4.756
1774670800822,2026-03-28T00.06.40.822,4.910,8.598,-3.659,3.841
1774670800832,2026-03-28T00.06.40.832,4.920,6.951,-1.463,3.110
1774670800842,2026-03-28T00.06.40.842,4.930,4.634,0.244,2.622
1774670800852,2026-03-28T00.06.40.852,4.940,2.195,-0.732,2.439
1774670800861,2026-03-28T00.06.40.861,4.949,0.183,-3.049,1.768
1774670800871,2026-03-28T00.06.40.871,4.959,-1.829,-2.317,0.122
1774670800882,2026-03-28T00.06.40.882,4.970,-3.476,2.744,-0.976
1774670800892,2026-03-28T00.06.40.892,4.980,-3.963,8.049,-0.488
1774670800901,2026-03-28T00.06.40.901,4.989,-3.476,10.671,0.549
1774670800911,2026-03-28T00.06.40.911,4.999,-2.256,10.183,1.463
1774670800921,2026-03-28T00.06.40.921,5.009,-0.976,8.354,1.524
1774670800932,2026-03-28T00.06.40.932,5.020,0.122,6.524,1.585
1774670800940,2026-03-28T00.06.40.940,5.028,1.220,5.061,1.585
1774670800951,2026-03-28T00.06.40.951,5.039,1.890,3.963,1.646
1774670800961,2026-03-28T00.06.40.961,5.049,2.378,3.110,1.098
1774670800971,2026-03-28T00.06.40.971,5.059,2.134,2.317,0.793
1774670800980,2026-03-28T00.06.40.980,5.068,1.768,1.463,-0.732
1774670800990,2026-03-28T00.06.40.990,5.078,0.732,1.402,-2.134
1774670801000,2026-03-28T00.06.41.000,5.088,-0.671,2.622,-2.805
1774670801009,2026-03-28T00.06.41.009,5.097,-1.890,4.390,-3.049
1774670801019,2026-03-28T00.06.41.019,5.107,-2.866,5.854,-2.683
1774670801030,2026-03-28T00.06.41.030,5.118,-2.988,5.610,-2.439
1774670801040,2026-03-28T00.06.41.040,5.128,-2.683,3.598,-2.378
1774670801049,2026-03-28T00.06.41.049,5.137,-2.317,0.244,-2.866
1774670801059,2026-03-28T00.06.41.059,5.147,-1.768,-2.683,-3.476
1774670801069,2026-03-28T00.06.41.069,5.157,-1.280,-3.963,-3.415
1774670801079,2026-03-28T00.06.41.079,5.167,-0.915,-3.354,-2.988
1774670801088,2026-03-28T00.06.41.088,5.176,-0.488,-1.646,-2.378
1774670801099,2026-03-28T00.06.41.099,5.187,0.000,0.305,-1.402
1774670801109,2026-03-28T00.06.41.109,5.197,0.366,1.768,-0.488
1774670801119,2026-03-28T00.06.41.119,5.207,0.732,2.378,0.183
1774670801128,2026-03-28T00.06.41.128,5.216,1.098,1.829,0.610
1774670801138,2026-03-28T00.06.41.138,5.226,1.098,0.244,0.671
1774670801148,2026-03-28T00.06.41.148,5.236,0.854,-1.159,0.732
1774670801159,2026-03-28T00.06.41.159,5.247,0.305,-2.073,0.488
1774670801167,2026-03-28T00.06.41.167,5.255,-0.183,-2.134,0.549
1774670801178,2026-03-28T00.06.41.178,5.266,-0.671,-1.829,0.854
1774670801188,2026-03-28T00.06.41.188,5.276,-0.915,-1.463,0.854
1774670801198,2026-03-28T00.06.41.198,5.286,-0.915,-1.220,0.793
1774670801207,2026-03-28T00.06.41.207,5.295,-0.915,-1.037,0.549
1774670801217,2026-03-28T00.06.41.217,5.305,-0.671,-0.671,0.366
1774670801227,2026-03-28T00.06.41.227,5.315,0.000,0.305,0.549
1774670801238,2026-03-28T00.06.41.238,5.326,0.732,1.037,0.793
1774670801246,2026-03-28T00.06.41.246,5.334,1.768,1.037,1.098
1774670801257,2026-03-28T00.06.41.257,5.345,2.866,0.671,1.585
1774670801267,2026-03-28T00.06.41.267,5.355,3.720,-0.061,1.707
1774670801277,2026-03-28T00.06.41.277,5.365,4.085,-0.915,1.646
1774670801286,2026-03-28T00.06.41.286,5.374,3.780,-2.622,0.915
1774670801296,2026-03-28T00.06.41.296,5.384,2.744,-3.659,-0.122
1774670801307,2026-03-28T00.06.41.307,5.395,1.159,-2.012,-1.280
1774670801317,2026-03-28T00.06.41.317,5.405,-0.732,1.220,-1.768
1774670801326,2026-03-28T00.06.41.326,5.414,-2.561,4.146,-1.037
1774670801336,2026-03-28T00.06.41.336,5.424,-4.268,4.817,-0.732
1774670801346,2026-03-28T00.06.41.346,5.434,-5.305,4.207,-0.854
1774670801356,2026-03-28T00.06.41.356,5.444,-6.341,3.720,-1.098
1774670801365,2026-03-28T00.06.41.365,5.453,-7.195,2.988,-1.524
1774670801375,2026-03-28T00.06.41.375,5.463,-8.049,2.561,-1.829
1774670801386,2026-03-28T00.06.41.386,5.474,-8.902,3.902,-1.951
1774670801396,2026-03-28T00.06.41.396,5.484,-10.122,6.159,-1.890
1774670801405,2026-03-28T00.06.41.405,5.493,-11.280,9.268,-1.829
1774670801415,2026-03-28T00.06.41.415,5.503,-12.439,12.195,-1.585
1774670801425,2026-03-28T00.06.41.425,5.513,-13.232,15.244,-1.585
1774670801435,2026-03-28T00.06.41.435,5.523,-13.598,17.378,-1.037
1774670801444,2026-03-28T00.06.41.444,5.532,-12.927,18.598,-0.671
1774670801454,2026-03-28T00.06.41.454,5.542,-12.012,19.451,0.000
1774670801465,2026-03-28T00.06.41.465,5.553,-10.915,20.305,0.793
1774670801474,2026-03-28T00.06.41.474,5.562,-10.061,21.768,1.768
1774670801484,2026-03-28T00.06.41.484,5.572,-9.573,24.451,2.500
1774670801494,2026-03-28T00.06.41.494,5.582,-9.573,28.963,2.805
1774670801504,2026-03-28T00.06.41.504,5.592,-9.634,35.000,2.744
1774670801513,2026-03-28T00.06.41.513,5.601,-10.122,41.341,3.354
1774670801523,2026-03-28T00.06.41.523,5.611,-9.878,46.402,4.634
1774670801534,2026-03-28T00.06.41.534,5.622,-8.293,49.329,6.098
1774670801544,2026-03-28T00.06.41.544,5.632,-6.463,49.695,7.378
1774670801553,2026-03-28T00.06.41.553,5.641,-5.061,48.049,8.415
1774670801563,2026-03-28T00.06.41.563,5.651,-3.720,45.305,8.720
1774670801573,2026-03-28T00.06.41.573,5.661,-2.988,42.927,8.293
1774670801583,2026-03-28T00.06.41.583,5.671,-2.805,41.585,7.866
1774670801592,2026-03-28T00.06.41.592,5.680,-3.354,40.915,7.317
1774670801602,2026-03-28T00.06.41.602,5.690,-3.963,40.244,7.134
1774670801613,2026-03-28T00.06.41.613,5.701,-3.659,39.329,7.256
1774670801623,2026-03-28T00.06.41.623,5.711,-2.439,37.073,7.378
1774670801632,2026-03-28T00.06.41.632,5.720,-1.159,32.439,7.500
1774670801642,2026-03-28T00.06.41.642,5.730,-0.305,25.793,7.500
1774670801652,2026-03-28T00.06.41.652,5.740,-0.122,19.024,6.585
1774670801662,2026-03-28T00.06.41.662,5.750,-0.122,15.427,5.732
1774670801671,2026-03-28T00.06.41.671,5.759,-1.524,15.122,4.695
1774670801682,2026-03-28T00.06.41.682,5.770,-2.805,16.220,4.146
1774670801692,2026-03-28T00.06.41.692,5.780,-3.659,17.683,3.415
1774670801702,2026-03-28T00.06.41.702,5.790,-3.720,17.744,2.805
1774670801711,2026-03-28T00.06.41.711,5.799,-2.683,15.732,2.439
1774670801721,2026-03-28T00.06.41.721,5.809,-1.220,11.890,2.012
1774670801731,2026-03-28T00.06.41.731,5.819,0.122,8.415,1.585
1774670801742,2026-03-28T00.06.41.742,5.830,1.463,4.817,1.159
1774670801750,2026-03-28T00.06.41.750,5.838,2.500,1.829,0.427
1774670801761,2026-03-28T00.06.41.761,5.849,3.293,0.793,0.427
1774670801771,2026-03-28T00.06.41.771,5.859,4.024,1.646,0.671
1774670801781,2026-03-28T00.06.41.781,5.869,4.268,3.354,0.732
1774670801790,2026-03-28T00.06.41.790,5.878,4.390,4.878,0.732
1774670801800,2026-03-28T00.06.41.800,5.888,4.573,5.427,0.732
1774670801810,2026-03-28T00.06.41.810,5.898,4.756,4.146,0.122
1774670801821,2026-03-28T00.06.41.821,5.909,5.183,0.854,-1.159
1774670801829,2026-03-28T00.06.41.829,5.917,5.549,-4.024,-2.378
1774670801840,2026-03-28T00.06.41.840,5.928,5.610,-8.415,-3.598
1774670801850,2026-03-28T00.06.41.850,5.938,5.610,-10.061,-5.122
1774670801860,2026-03-28T00.06.41.860,5.948,4.878,-8.293,-5.183
1774670801869,2026-03-28T00.06.41.869,5.957,4.573,-5.061,-5.610
1774670801879,2026-03-28T00.06.41.879,5.967,4.390,-1.646,-6.280
1774670801890,2026-03-28T00.06.41.890,5.978,4.634,0.976,-5.854
1774670801900,2026-03-28T00.06.41.900,5.988,5.549,1.829,-6.951
1774670801909,2026-03-28T00.06.41.909,5.997,6.220,0.976,-7.317
1774670801919,2026-03-28T00.06.41.919,6.007,7.805,-1.646,-8.537
1774670801929,2026-03-28T00.06.41.929,6.017,9.085,-4.573,-10.610
1774670801938,2026-03-28T00.06.41.938,6.026,9.512,-6.280,-10.793
1774670801948,2026-03-28T00.06.41.948,6.036,9.512,-5.366,-11.159
1774670801958,2026-03-28T00.06.41.958,6.046,9.573,-2.683,-11.341
1774670801969,2026-03-28T00.06.41.969,6.057,8.476,1.159,-10.671
1774670801977,2026-03-28T00.06.41.977,6.065,7.195,4.634,-9.939
1774670801988,2026-03-28T00.06.41.988,6.076,5.915,7.500,-9.695
1774670801998,2026-03-28T00.06.41.998,6.086,4.451,9.634,-9.207
1774670802008,2026-03-28T00.06.42.008,6.096,3.293,10.549,-8.780
1774670802017,2026-03-28T00.06.42.017,6.105,2.683,9.878,-8.720
1774670802027,2026-03-28T00.06.42.027,6.115,2.317,8.049,-8.780
1774670802037,2026-03-28T00.06.42.037,6.125,2.561,5.000,-8.659
1774670802048,2026-03-28T00.06.42.048,6.136,3.232,2.500,-8.537
1774670802057,2026-03-28T00.06.42.057,6.145,3.720,1.220,-8.171
1774670802067,2026-03-28T00.06.42.067,6.155,4.451,0.793,-7.561
1774670802077,2026-03-28T00.06.42.077,6.165,5.427,0.915,-6.951
1774670802087,2026-03-28T00.06.42.087,6.175,6.220,1.037,-6.341
1774670802096,2026-03-28T00.06.42.096,6.184,6.768,0.915,-5.854
1774670802106,2026-03-28T00.06.42.106,6.194,7.073,0.549,-5.671
1774670802117,2026-03-28T00.06.42.117,6.205,7.012,-0.915,-5.610
1774670802127,2026-03-28T00.06.42.127,6.215,6.646,-3.720,-5.671
1774670802136,2026-03-28T00.06.42.136,6.224,5.854,-6.707,-5.610
1774670802146,2026-03-28T00.06.42.146,6.234,4.817,-8.780,-5.671
1774670802156,2026-03-28T00.06.42.156,6.244,3.659,-8.902,-5.488
1774670802166,2026-03-28T00.06.42.166,6.254,2.256,-7.622,-5.122
1774670802175,2026-03-28T00.06.42.175,6.263,0.732,-6.951,-4.817
1774670802185,2026-03-28T00.06.42.185,6.273,-0.305,-7.744,-4.390
1774670802196,2026-03-28T00.06.42.196,6.284,-0.793,-9.207,-4.512
1774670802206,2026-03-28T00.06.42.206,6.294,-1.037,-10.488,-4.207
1774670802215,2026-03-28T00.06.42.215,6.303,-1.585,-11.463,-3.841
1774670802225,2026-03-28T00.06.42.225,6.313,-1.951,-11.402,-2.988
1774670802235,2026-03-28T00.06.42.235,6.323,-1.768,-10.610,-1.707
1774670802246,2026-03-28T00.06.42.246,6.334,-1.463,-9.573,-0.427
1774670802254,2026-03-28T00.06.42.254,6.342,-0.793,-8.963,-0.366
1774670802265,2026-03-28T00.06.42.265,6.353,0.061,-8.110,-0.671
1774670802275,2026-03-28T00.06.42.275,6.363,1.402,-6.646,-0.915
1774670802285,2026-03-28T00.06.42.285,6.373,2.439,-6.524,-1.037
1774670802294,2026-03-28T00.06.42.294,6.382,3.354,-7.744,-1.829
1774670802304,2026-03-28T00.06.42.304,6.392,4.146,-7.927,-2.195
1774670802314,2026-03-28T00.06.42.314,6.402,5.000,-7.683,-2.866
1774670802325,2026-03-28T00.06.42.325,6.413,5.305,-7.744,-3.476
1774670802333,2026-03-28T00.06.42.333,6.421,5.549,-6.951,-3.780
1774670802344,2026-03-28T00.06.42.344,6.432,5.122,-5.366,-3.537
1774670802354,2026-03-28T00.06.42.354,6.442,4.085,-2.439,-2.744
1774670802364,2026-03-28T00.06.42.364,6.452,3.110,0.671,-1.280
1774670802373,2026-03-28T00.06.42.373,6.461,2.500,3.171,-0.610
1774670802383,2026-03-28T00.06.42.383,6.471,2.256,4.573,-0.671
1774670802393,2026-03-28T00.06.42.393,6.481,2.134,5.061,-1.402
1774670802402,2026-03-28T00.06.42.402,6.490,2.256,4.451,-1.829
1774670802412,2026-03-28T00.06.42.412,6.500,2.561,3.171,-2.073
1774670802423,2026-03-28T00.06.42.423,6.511,2.866,1.890,-1.524
1774670802433,2026-03-28T00.06.42.433,6.521,3.171,2.134,-0.610
1774670802442,2026-03-28T00.06.42.442,6.530,2.927,3.232,0.427
1774670802452,2026-03-28T00.06.42.452,6.540,2.927,4.634,0.976
1774670802462,2026-03-28T00.06.42.462,6.550,2.622,5.671,1.220
1774670802473,2026-03-28T00.06.42.473,6.561,2.073,5.183,1.585
1774670802481,2026-03-28T00.06.42.481,6.569,1.707,3.902,1.524
1774670802492,2026-03-28T00.06.42.492,6.580,1.280,3.963,1.280
1774670802502,2026-03-28T00.06.42.502,6.590,0.915,4.329,1.768
1774670802512,2026-03-28T00.06.42.512,6.600,0.976,3.537,1.768
1774670802521,2026-03-28T00.06.42.521,6.609,1.037,2.012,1.585
1774670802531,2026-03-28T00.06.42.531,6.619,1.159,0.976,1.341
1774670802541,2026-03-28T00.06.42.541,6.629,1.220,0.854,1.037
1774670802552,2026-03-28T00.06.42.552,6.640,1.402,0.915,0.854
1774670802560,2026-03-28T00.06.42.560,6.648,1.707,0.183,0.915
1774670802571,2026-03-28T00.06.42.571,6.659,2.012,-0.976,0.854
1774670802581,2026-03-28T00.06.42.581,6.669,2.317,-2.317,0.549
1774670802591,2026-03-28T00.06.42.591,6.679,2.439,-3.110,0.061
1774670802600,2026-03-28T00.06.42.600,6.688,2.317,-3.537,-0.244
1774670802610,2026-03-28T00.06.42.610,6.698,2.256,-3.354,-0.427
1774670802621,2026-03-28T00.06.42.621,6.709,2.012,-2.378,-0.122
1774670802631,2026-03-28T00.06.42.631,6.719,1.524,-1.159,0.244
1774670802640,2026-03-28T00.06.42.640,6.728,1.037,-0.122,0.488
1774670802650,2026-03-28T00.06.42.650,6.738,0.671,0.854,0.610
1774670802660,2026-03-28T00.06.42.660,6.748,0.366,1.707,0.732
1774670802670,2026-03-28T00.06.42.670,6.758,0.183,2.500,0.793
1774670802679,2026-03-28T00.06.42.679,6.767,0.000,2.988,1.098
1774670802689,2026-03-28T00.06.42.689,6.777,0.061,3.598,1.220
1774670802700,2026-03-28T00.06.42.700,6.788,0.061,3.780,1.341
1774670802710,2026-03-28T00.06.42.710,6.798,-0.122,3.780,1.402
1774670802719,2026-03-28T00.06.42.719,6.807,-0.305,4.207,1.524
1774670802729,2026-03-28T00.06.42.729,6.817,-0.549,4.878,1.280
1774670802739,2026-03-28T00.06.42.739,6.827,-1.037,5.793,1.524
1774670802749,2026-03-28T00.06.42.749,6.837,-1.646,7.073,1.829
1774670802758,2026-03-28T00.06.42.758,6.846,-1.951,8.171,2.073
1774670802768,2026-03-28T00.06.42.768,6.856,-2.317,8.659,2.134
1774670802779,2026-03-28T00.06.42.779,6.867,-2.683,8.171,2.317
1774670802789,2026-03-28T00.06.42.789,6.877,-2.805,6.829,2.195
1774670802798,2026-03-28T00.06.42.798,6.886,-2.622,5.244,2.012
1774670802808,2026-03-28T00.06.42.808,6.896,-2.439,3.598,1.707
1774670802818,2026-03-28T00.06.42.818,6.906,-2.073,1.585,1.585
1774670802829,2026-03-28T00.06.42.829,6.917,-2.195,-0.366,1.402
1774670802837,2026-03-28T00.06.42.837,6.925,-2.256,-1.341,1.280
1774670802848,2026-03-28T00.06.42.848,6.936,-2.622,-1.220,0.671
1774670802858,2026-03-28T00.06.42.858,6.946,-2.927,-0.610,0.183
1774670802867,2026-03-28T00.06.42.867,6.955,-3.171,-0.549,-0.610
1774670802877,2026-03-28T00.06.42.877,6.965,-3.476,-1.159,-1.159
1774670802887,2026-03-28T00.06.42.887,6.975,-3.902,-2.195,-1.768
1774670802897,2026-03-28T00.06.42.897,6.985,-3.841,-3.598,-2.073
1774670802906,2026-03-28T00.06.42.906,6.994,-3.659,-5.061,-2.500
