time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1771018131912873200,2.153873291015625,-0.0167436823248863,0.0068458542227745,-0.0106160026043653,0.8167667388916016,0.4080897569656372,-0.4078660607337951,0.0047205686569213,0.005484402179718,0.0046068429946899,0.8389828806269863,-0.2394915949020086,0.4885803295607218,-0.0063766888447433
1771018131922904300,2.163904296875,-0.0214350186288356,-0.0036765609402209,-0.0098876282572746,0.8167537450790405,0.4081645607948303,-0.4078174531459808,0.0069919824600219,0.0062183737754821,-0.0035595297813415,0.8389686144211774,-0.2395508299495921,0.4885761757466207,-0.0063585820130514
1771018131932935200,2.17393505859375,-0.0202935896813869,-0.006743723526597,-0.0058992784470319,0.816712498664856,0.4082536399364471,-0.4078106880187988,0.0073536038398742,0.0008039474487304,-0.0071978271007537,0.8389667851677158,-0.239622535692597,0.4885444636689162,-0.0063279350187634
1771018131942966300,2.18396630859375,-0.0188818462193012,-0.0180098265409469,-0.0114333275705575,0.8166394829750061,0.4084197282791137,-0.4077905416488647,0.0038865804672241,-0.0031005442142486,-0.0100103318691253,0.8389609135750606,-0.239735626384919,0.4884992860400698,-0.0063071676247195
1771018131952998400,2.193998291015625,-0.0268292538821697,-0.0180851947516202,-0.009866589680314,0.8165549635887146,0.4086139798164367,-0.40776526927948,0.0013618469238281,0.0020610094070434,-0.0043135285377502,0.8389535897508045,-0.2398703752046449,0.488446071763647,-0.0062788321221679
1771018131963029500,2.204029541015625,-0.0254351757466793,-0.0134923066943883,-0.0134671833366155,0.8164740800857544,0.4088336527347564,-0.4077070951461792,-0.0017616152763366,0.0004833042621612,0.0005110204219818,0.8389364459572912,-0.240019276966381,0.488402708369935,-0.0062569546445727
1771018131973060400,2.214060302734375,-0.0202073901891708,-0.0016763941384851,-0.0098655242472887,0.8164353966712952,0.4090242087841034,-0.4075935781002044,-0.0052170753479003,-0.0012178122997283,0.0020149946212768,0.8389027794736952,-0.2401515107924143,0.4883958036294063,-0.0062415139969679
1771018131983091500,2.224091552734375,-0.0219032038003206,0.0120356902480125,-0.0118381278589367,0.8164410591125488,0.4092290997505188,-0.4073765575885772,-0.0059247016906738,-0.0005071759223937,0.0047734379768371,0.838838136057482,-0.2402926894417052,0.4884374474962346,-0.0062400558774189
1771018131993122300,2.234122314453125,-0.019796909764409,0.0202834997326135,-0.0139998160302639,0.8164709210395813,0.4094407260417938,-0.4071038663387298,-0.0045355558395385,-0.0019089877605438,0.0054925084114074,0.8387566723848131,-0.2404280304615683,0.4885104221025019,-0.0062634269949163
1771018132003154200,2.244154296875,-0.0247356537729501,0.0239464119076728,-0.0056113908067345,0.8165385127067566,0.4096106886863708,-0.4067972898483276,-0.004389464855194,-0.0008887648582458,0.0091532468795776,0.8386652717714946,-0.2405528829735851,0.4886058370169232,-0.0062668079173739
1771018132013185300,2.254185302734375,-0.0158646628260612,0.0346030481159687,0.0005130805075168,0.816659152507782,0.4096584618091583,-0.4065066874027252,-0.0002223849296569,-9.73343849182e-05,0.0059787631034851,0.8385786821651601,-0.2406169006978796,0.4887229986092528,-0.0062469389684669
1771018132023216000,2.264216064453125,-0.0051057585515081,0.0244707874953746,0.0001652720384299,0.8167642951011658,0.4096332490444183,-0.4063206911087036,0.0010456442832946,0.001392662525177,-0.0003718137741088,0.8385232831304692,-0.2406232710305245,0.4888149929940505,-0.0062363214096858
1771018132033247200,2.274247314453125,-0.0038372948765754,0.0093216616660356,0.0009045652113854,0.8168261647224426,0.4096351861953735,-0.4061946868896484,0.0040967464447021,0.0096611380577087,-0.0071049332618713,0.8384858390304553,-0.2406309107361849,0.4888756632650643,-0.0062428579493424
1771018132043278300,2.2842783203125,-0.0025086444802582,0.0044498089700937,-0.0048657059669494,0.8168289065361023,0.4096765220165252,-0.4061475396156311,0.0069473981857299,0.0083380341529846,-0.0101274847984313,0.8384716344830258,-0.2406507302081417,0.4888900221160079,-0.0062579381244648
